17161,ΓΕΡΜΑΝΟΥ ΝΙΚΟΛΑΟΥ,6,2,10,90,"ΓΕΡΜΑΝΟΥ ΝΙΚΟΛΑΟΥ,6,ΘΕΣΣΑΛΟΝΙΚΗ",40.6262413660399, 22.950990685072863
19754,ΔΡΑΓΟΥΜΗ Ι.,12,10,12,10,"ΔΡΑΓΟΥΜΗ Ι.,12,ΘΕΣΣΑΛΟΝΙΚΗ",40.63580018504691, 22.939331150471727
19862,ΔΡΑΓΟΥΜΗ Ι.,15,13,15,5,"ΔΡΑΓΟΥΜΗ Ι.,15,ΘΕΣΣΑΛΟΝΙΚΗ",40.63537299711854, 22.93882220131695
19894,ΔΡΑΓΟΥΜΗ Ι.,14,14,14,3,"ΔΡΑΓΟΥΜΗ Ι.,14,ΘΕΣΣΑΛΟΝΙΚΗ",40.63614613937027, 22.93965539878829
19952,ΔΡΑΓΟΥΜΗ Ι.,21,17,23,8,"ΔΡΑΓΟΥΜΗ Ι.,21,ΘΕΣΣΑΛΟΝΙΚΗ",40.63582461024154, 22.939218497698803
20132,ΔΡΑΓΟΥΜΗ Ι.,27,25,27,2,"ΔΡΑΓΟΥΜΗ Ι.,27,ΘΕΣΣΑΛΟΝΙΚΗ",40.63629461361456, 22.939675210890954
20574,ΔΡΑΓΟΥΜΗ Ι.,30,30,30,3,"ΔΡΑΓΟΥΜΗ Ι.,30,ΘΕΣΣΑΛΟΝΙΚΗ",40.63773885433585, 22.941082296180628
20744,ΔΡΑΓΟΥΜΗ Ι.,36,32,38,8,"ΔΡΑΓΟΥΜΗ Ι.,36,ΘΕΣΣΑΛΟΝΙΚΗ",40.63812992114395, 22.941452892084047
20762,ΔΡΑΓΟΥΜΗ Ι.,43,41,45,8,"ΔΡΑΓΟΥΜΗ Ι.,43,ΘΕΣΣΑΛΟΝΙΚΗ",40.63792435694221, 22.94114991293659
20974,ΔΡΑΓΟΥΜΗ Ι.,46,40,50,12,"ΔΡΑΓΟΥΜΗ Ι.,46,ΘΕΣΣΑΛΟΝΙΚΗ",40.63871667266943, 22.94201069542257
21142,ΔΡΑΓΟΥΜΗ Ι.,53,47,59,15,"ΔΡΑΓΟΥΜΗ Ι.,53,ΘΕΣΣΑΛΟΝΙΚΗ",40.63862363880677, 22.94184633961595
21184,ΔΡΑΓΟΥΜΗ Ι.,54,52,56,5,"ΔΡΑΓΟΥΜΗ Ι.,54,ΘΕΣΣΑΛΟΝΙΚΗ",40.63922293704033, 22.94249912872245
21324,ΔΡΑΓΟΥΜΗ Ι.,62,58,64,6,"ΔΡΑΓΟΥΜΗ Ι.,62,ΘΕΣΣΑΛΟΝΙΚΗ",40.639674383930256, 22.94292027701951
21502,ΔΡΑΓΟΥΜΗ Ι.,69,61,75,13,"ΔΡΑΓΟΥΜΗ Ι.,69,ΘΕΣΣΑΛΟΝΙΚΗ",40.639491650874525, 22.9426650101683
18632,ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,0,0,0,36,"ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,0,ΘΕΣΣΑΛΟΝΙΚΗ",40.63204893278488, 22.954175054712927
28152,ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,39,39,39,16,"ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,39,ΘΕΣΣΑΛΟΝΙΚΗ",40.63348794865711, 22.95552884252072
