,Date,Day Name,Day,Mouth,Year,Time,Latitude,Longitude,Zone,Slot_id,Legal,Covid,Lockdown
277,2018-01-03,Wednesday,3,1,2018,16:23,40.62694876,22.95291217,A,17182,0,0,0
278,2018-01-03,Wednesday,3,1,2018,16:15,40.62722852,22.95297211,A,17182,0,0,0
279,2018-01-03,Wednesday,3,1,2018,16:15,40.62722852,22.95297211,A,17182,0,0,0
280,2018-01-03,Wednesday,3,1,2018,16:16,40.62716932,22.95302509,A,17182,0,0,0
281,2018-01-03,Wednesday,3,1,2018,16:17,40.62776088,22.95035805,A,17254,0,0,0
282,2018-01-03,Wednesday,3,1,2018,16:17,40.62736094,22.94997877,A,17254,1,0,0
283,2018-01-03,Wednesday,3,1,2018,16:18,40.62734643,22.95007263,A,17254,0,0,0
284,2018-01-03,Wednesday,3,1,2018,16:18,40.62715859,22.95298306,A,17182,0,0,0
285,2018-01-03,Wednesday,3,1,2018,16:19,40.62713931,22.95292079,A,17182,0,0,0
286,2018-01-03,Wednesday,3,1,2018,16:19,40.62713931,22.95292079,A,17182,0,0,0
287,2018-01-03,Wednesday,3,1,2018,16:19,40.62713931,22.95292079,A,17182,0,0,0
288,2018-01-03,Wednesday,3,1,2018,16:01,40.62814232,22.95311212,A,17361,1,0,0
289,2018-01-03,Wednesday,3,1,2018,16:19,40.62713931,22.95292079,A,17182,0,0,0
290,2018-01-03,Wednesday,3,1,2018,16:20,40.62710201,22.95291836,A,17182,0,0,0
291,2018-01-03,Wednesday,3,1,2018,16:20,40.62710201,22.95291836,A,17182,0,0,0
292,2018-01-03,Wednesday,3,1,2018,16:20,40.62710201,22.95291836,A,17182,1,0,0
293,2018-01-03,Wednesday,3,1,2018,16:20,40.62768457,22.95031099,A,17254,0,0,0
294,2018-01-03,Wednesday,3,1,2018,16:21,40.62704145,22.9529397,A,17182,1,0,0
295,2018-01-03,Wednesday,3,1,2018,16:21,40.62702408,22.95292608,A,17182,1,0,0
296,2018-01-03,Wednesday,3,1,2018,16:21,40.62698939,22.95291723,A,17182,0,0,0
297,2018-01-03,Wednesday,3,1,2018,16:22,40.62698162,22.95293252,A,17182,0,0,0
298,2018-01-03,Wednesday,3,1,2018,16:23,40.62695918,22.952912,A,17182,0,0,0
299,2018-01-03,Wednesday,3,1,2018,16:23,40.62694876,22.95291217,A,17182,0,0,0
300,2018-01-03,Wednesday,3,1,2018,16:19,40.62713931,22.95292079,A,17182,0,0,0
301,2018-01-03,Wednesday,3,1,2018,12:09,40.6364528,22.94625991,A,20548,1,0,0
302,2018-01-03,Wednesday,3,1,2018,16:01,40.62812241,22.95314023,A,17361,0,0,0
303,2018-01-03,Wednesday,3,1,2018,16:01,40.62874939,22.9512933,A,17644,0,0,0
304,2018-01-03,Wednesday,3,1,2018,15:40,40.63053395,22.9445893,A,11,1,0,0
305,2018-01-03,Wednesday,3,1,2018,15:40,40.63056765,22.94461717,A,11,0,0,0
306,2018-01-03,Wednesday,3,1,2018,15:42,40.62951489,22.95198387,A,17644,0,0,0
307,2018-01-03,Wednesday,3,1,2018,15:42,40.6305532,22.94460183,A,11,0,0,0
308,2018-01-03,Wednesday,3,1,2018,15:42,40.62936449,22.95159148,A,17742,0,0,0
309,2018-01-03,Wednesday,3,1,2018,15:42,40.62891449,22.95374124,A,17622,0,0,0
310,2018-01-03,Wednesday,3,1,2018,15:42,40.62891449,22.95374124,A,17622,0,0,0
311,2018-01-03,Wednesday,3,1,2018,15:43,40.62955826,22.95206188,A,75,1,0,0
312,2018-01-03,Wednesday,3,1,2018,15:43,40.6305442,22.94463353,A,11,0,0,0
313,2018-01-03,Wednesday,3,1,2018,15:44,40.62866206,22.95328315,A,17622,0,0,0
314,2018-01-03,Wednesday,3,1,2018,15:44,40.62865605,22.95325845,A,17622,0,0,0
315,2018-01-03,Wednesday,3,1,2018,15:44,40.62865449,22.95324547,A,17622,0,0,0
316,2018-01-03,Wednesday,3,1,2018,15:45,40.63058799,22.94468013,A,11,1,0,0
317,2018-01-03,Wednesday,3,1,2018,15:45,40.63058406,22.94471219,A,11,0,0,0
318,2018-01-03,Wednesday,3,1,2018,15:45,40.62868607,22.95315795,A,17622,0,0,0
319,2018-01-03,Wednesday,3,1,2018,15:45,40.62868607,22.95315795,A,17622,0,0,0
320,2018-01-03,Wednesday,3,1,2018,15:45,40.62868607,22.95315795,A,17622,0,0,0
321,2018-01-03,Wednesday,3,1,2018,15:45,40.62866642,22.95313122,A,17622,0,0,0
322,2018-01-03,Wednesday,3,1,2018,15:45,40.62866281,22.9531021,A,17622,0,0,0
323,2018-01-03,Wednesday,3,1,2018,15:46,40.6293679,22.95171915,A,17742,0,0,0
324,2018-01-03,Wednesday,3,1,2018,15:46,40.62880141,22.95134253,A,17644,0,0,0
325,2018-01-03,Wednesday,3,1,2018,15:40,40.63052396,22.9445564,A,11,1,0,0
326,2018-01-03,Wednesday,3,1,2018,15:46,40.63135897,22.94346672,A,18513,0,0,0
327,2018-01-03,Wednesday,3,1,2018,15:40,40.62942719,22.95194805,A,17644,0,0,0
328,2018-01-03,Wednesday,3,1,2018,15:40,40.62881312,22.95316592,A,17622,0,0,0
329,2018-01-03,Wednesday,3,1,2018,15:29,40.63008702,22.94393055,A,10,0,0,0
330,2018-01-03,Wednesday,3,1,2018,15:29,40.63011019,22.94392274,A,10,0,0,0
331,2018-01-03,Wednesday,3,1,2018,15:31,40.62978038,22.95190205,A,17822,0,0,0
332,2018-01-03,Wednesday,3,1,2018,15:31,40.63011738,22.9439936,A,10,1,0,0
333,2018-01-03,Wednesday,3,1,2018,15:31,40.63013237,22.94405334,A,10,0,0,0
334,2018-01-03,Wednesday,3,1,2018,15:32,40.63030247,22.9443678,A,11,0,0,0
335,2018-01-03,Wednesday,3,1,2018,15:33,40.63015863,22.94407089,A,10,0,0,0
336,2018-01-03,Wednesday,3,1,2018,15:34,40.6293346,22.95187351,A,17644,0,0,0
337,2018-01-03,Wednesday,3,1,2018,15:34,40.63014947,22.94407693,A,10,0,0,0
338,2018-01-03,Wednesday,3,1,2018,15:35,40.62956889,22.95182719,A,17742,0,0,0
339,2018-01-03,Wednesday,3,1,2018,15:35,40.62888527,22.9537347,A,17622,0,0,0
340,2018-01-03,Wednesday,3,1,2018,15:36,40.63015674,22.94415792,A,10,0,0,0
341,2018-01-03,Wednesday,3,1,2018,15:36,40.62945076,22.95187082,A,17742,1,0,0
342,2018-01-03,Wednesday,3,1,2018,15:36,40.62890202,22.95372201,A,17622,0,0,0
343,2018-01-03,Wednesday,3,1,2018,15:36,40.62903282,22.9530599,A,17622,0,0,0
344,2018-01-03,Wednesday,3,1,2018,15:38,40.63039725,22.94447168,A,11,0,0,0
345,2018-01-03,Wednesday,3,1,2018,15:38,40.62961738,22.95168797,A,17742,0,0,0
346,2018-01-03,Wednesday,3,1,2018,15:38,40.63041917,22.94446942,A,11,0,0,0
347,2018-01-03,Wednesday,3,1,2018,15:38,40.62900169,22.95315485,A,17622,0,0,0
348,2018-01-03,Wednesday,3,1,2018,15:39,40.62884029,22.95318618,A,17622,1,0,0
349,2018-01-03,Wednesday,3,1,2018,15:40,40.63042628,22.94448994,A,11,1,0,0
350,2018-01-03,Wednesday,3,1,2018,15:40,40.63044425,22.94450162,A,11,1,0,0
351,2018-01-03,Wednesday,3,1,2018,15:47,40.63138319,22.94347676,A,18513,0,0,0
352,2018-01-03,Wednesday,3,1,2018,15:47,40.63141374,22.9435005,A,18513,0,0,0
353,2018-01-03,Wednesday,3,1,2018,15:47,40.62865026,22.95311269,A,17622,1,0,0
354,2018-01-03,Wednesday,3,1,2018,15:54,40.62854158,22.95327652,A,17622,0,0,0
355,2018-01-03,Wednesday,3,1,2018,15:54,40.62834157,22.95082004,A,17472,0,0,0
356,2018-01-03,Wednesday,3,1,2018,15:54,40.62912036,22.95129886,A,17742,1,0,0
357,2018-01-03,Wednesday,3,1,2018,15:55,40.62909868,22.95129767,A,17742,1,0,0
358,2018-01-03,Wednesday,3,1,2018,15:55,40.62891717,22.95138856,A,17644,1,0,0
359,2018-01-03,Wednesday,3,1,2018,15:55,40.62888911,22.95129192,A,17644,1,0,0
360,2018-01-03,Wednesday,3,1,2018,15:56,40.62844931,22.95082832,A,17424,0,0,0
361,2018-01-03,Wednesday,3,1,2018,15:56,40.62888071,22.95129437,A,17644,1,0,0
362,2018-01-03,Wednesday,3,1,2018,15:56,40.63211434,22.94229566,A,18683,0,0,0
363,2018-01-03,Wednesday,3,1,2018,15:56,40.62883873,22.95130858,A,17644,0,0,0
364,2018-01-03,Wednesday,3,1,2018,15:57,40.63211652,22.94229249,A,18683,1,0,0
365,2018-01-03,Wednesday,3,1,2018,15:57,40.63221016,22.94210738,A,18683,1,0,0
366,2018-01-03,Wednesday,3,1,2018,15:57,40.63228165,22.9418428,A,18683,1,0,0
367,2018-01-03,Wednesday,3,1,2018,15:58,40.6284349,22.95093597,A,17424,0,0,0
368,2018-01-03,Wednesday,3,1,2018,15:58,40.62822057,22.95315813,A,17361,1,0,0
369,2018-01-03,Wednesday,3,1,2018,15:58,40.62815778,22.9531509,A,17361,0,0,0
370,2018-01-03,Wednesday,3,1,2018,15:58,40.62873496,22.95137432,A,17644,0,0,0
371,2018-01-03,Wednesday,3,1,2018,15:58,40.63235972,22.94176631,A,18683,0,0,0
372,2018-01-03,Wednesday,3,1,2018,15:59,40.63237177,22.94176245,A,18683,0,0,0
373,2018-01-03,Wednesday,3,1,2018,16:00,40.62840053,22.95108278,A,17424,0,0,0
374,2018-01-03,Wednesday,3,1,2018,16:00,40.62868167,22.95131208,A,79,0,0,0
375,2018-01-03,Wednesday,3,1,2018,15:54,40.62857338,22.9532187,A,17622,0,0,0
376,2018-01-03,Wednesday,3,1,2018,15:54,40.62858246,22.95319003,A,17622,0,0,0
377,2018-01-03,Wednesday,3,1,2018,15:53,40.6282816,22.95074972,A,17424,1,0,0
378,2018-01-03,Wednesday,3,1,2018,15:53,40.62818404,22.95075944,A,17424,1,0,0
379,2018-01-03,Wednesday,3,1,2018,15:48,40.63150493,22.94350166,A,18513,1,0,0
380,2018-01-03,Wednesday,3,1,2018,15:48,40.63149365,22.94331628,A,18513,0,0,0
381,2018-01-03,Wednesday,3,1,2018,15:48,40.62871004,22.95323574,A,17622,0,0,0
382,2018-01-03,Wednesday,3,1,2018,15:48,40.63146409,22.94336592,A,18513,1,0,0
383,2018-01-03,Wednesday,3,1,2018,15:49,40.6315447,22.94318728,A,18513,0,0,0
384,2018-01-03,Wednesday,3,1,2018,15:49,40.62861186,22.95304347,A,17622,1,0,0
385,2018-01-03,Wednesday,3,1,2018,15:49,40.62861186,22.95304347,A,17622,1,0,0
386,2018-01-03,Wednesday,3,1,2018,15:49,40.63151928,22.94317655,A,18513,0,0,0
387,2018-01-03,Wednesday,3,1,2018,15:49,40.63151928,22.94317655,A,18513,0,0,0
388,2018-01-03,Wednesday,3,1,2018,15:49,40.63151928,22.94317655,A,18513,0,0,0
389,2018-01-03,Wednesday,3,1,2018,16:01,40.62812987,22.95312598,A,17361,0,0,0
390,2018-01-03,Wednesday,3,1,2018,15:49,40.63151928,22.94317655,A,18513,0,0,0
391,2018-01-03,Wednesday,3,1,2018,15:49,40.63151123,22.94316903,A,18513,0,0,0
392,2018-01-03,Wednesday,3,1,2018,15:49,40.63150222,22.94316694,A,18513,0,0,0
393,2018-01-03,Wednesday,3,1,2018,15:49,40.63150222,22.94316694,A,18513,0,0,0
394,2018-01-03,Wednesday,3,1,2018,15:49,40.63150222,22.94316694,A,18513,0,0,0
395,2018-01-03,Wednesday,3,1,2018,15:49,40.63150222,22.94316694,A,18513,0,0,0
396,2018-01-03,Wednesday,3,1,2018,15:49,40.62860129,22.9528733,A,88,1,0,0
397,2018-01-03,Wednesday,3,1,2018,15:49,40.63151917,22.94315671,A,18513,0,0,0
398,2018-01-03,Wednesday,3,1,2018,15:50,40.62900925,22.95135759,A,17742,0,0,0
399,2018-01-03,Wednesday,3,1,2018,15:52,40.62818602,22.95077146,A,17424,1,0,0
400,2018-01-03,Wednesday,3,1,2018,15:52,40.62911879,22.95130218,A,17742,0,0,0
401,2018-01-03,Wednesday,3,1,2018,15:49,40.63151928,22.94317655,A,18513,0,0,0
402,2018-01-03,Wednesday,3,1,2018,12:09,40.63649213,22.94628579,A,20548,1,0,0
403,2018-01-03,Wednesday,3,1,2018,14:43,40.62758673,22.95001228,A,27,1,0,0
404,2018-01-03,Wednesday,3,1,2018,12:09,40.63652796,22.94628752,A,20548,1,0,0
405,2018-01-03,Wednesday,3,1,2018,09:03,40.62944966,22.95189969,A,17644,0,0,0
406,2018-01-03,Wednesday,3,1,2018,09:05,40.62920628,22.95157923,A,17644,0,0,0
407,2018-01-03,Wednesday,3,1,2018,09:05,40.62931086,22.95184869,A,17644,0,0,0
408,2018-01-03,Wednesday,3,1,2018,09:06,40.629292,22.95174245,A,17644,0,0,0
409,2018-01-03,Wednesday,3,1,2018,09:06,40.63553828,22.94560783,A,197,0,0,0
410,2018-01-03,Wednesday,3,1,2018,09:07,40.62929124,22.95162971,A,17742,0,0,0
411,2018-01-03,Wednesday,3,1,2018,09:07,40.63588611,22.94594715,A,197,0,0,0
412,2018-01-03,Wednesday,3,1,2018,09:08,40.63587142,22.94588502,A,197,0,0,0
413,2018-01-03,Wednesday,3,1,2018,09:08,40.62881841,22.95131612,A,17644,0,0,0
414,2018-01-03,Wednesday,3,1,2018,09:09,40.62923493,22.95166676,A,17644,0,0,0
415,2018-01-03,Wednesday,3,1,2018,09:09,40.63619687,22.94627004,A,198,1,0,0
416,2018-01-03,Wednesday,3,1,2018,09:10,40.63589427,22.9458992,A,197,1,0,0
417,2018-01-03,Wednesday,3,1,2018,09:10,40.63629753,22.94628184,A,20548,0,0,0
418,2018-01-03,Wednesday,3,1,2018,09:10,40.62873941,22.9511591,A,17644,1,0,0
419,2018-01-03,Wednesday,3,1,2018,09:10,40.62925771,22.95160441,A,17742,0,0,0
420,2018-01-03,Wednesday,3,1,2018,09:10,40.62877532,22.95117678,A,17742,0,0,0
421,2018-01-03,Wednesday,3,1,2018,09:10,40.6361511,22.94608519,A,20548,0,0,0
422,2018-01-03,Wednesday,3,1,2018,09:11,40.62879958,22.95116187,A,17742,0,0,0
423,2018-01-03,Wednesday,3,1,2018,09:11,40.62895213,22.9515169,A,17644,0,0,0
424,2018-01-03,Wednesday,3,1,2018,09:12,40.63637068,22.94642048,A,198,0,0,0
425,2018-01-03,Wednesday,3,1,2018,09:13,40.63640702,22.94635855,A,20548,0,0,0
426,2018-01-03,Wednesday,3,1,2018,09:01,40.63618262,22.94601945,A,20548,1,0,0
427,2018-01-03,Wednesday,3,1,2018,09:13,40.63637051,22.94640819,A,198,1,0,0
428,2018-01-03,Wednesday,3,1,2018,09:01,40.63610634,22.94590005,A,20548,0,0,0
429,2018-01-03,Wednesday,3,1,2018,09:01,40.63607251,22.94582441,A,20548,1,0,0
430,2018-01-03,Wednesday,3,1,2018,08:55,40.63661547,22.94632261,A,20548,0,0,0
431,2018-01-03,Wednesday,3,1,2018,12:09,40.63650863,22.94628837,A,20548,1,0,0
432,2018-01-03,Wednesday,3,1,2018,08:55,40.63661705,22.94630733,A,20548,1,0,0
433,2018-01-03,Wednesday,3,1,2018,08:56,40.63659315,22.94630658,A,20548,1,0,0
434,2018-01-03,Wednesday,3,1,2018,08:56,40.63655252,22.94630592,A,20548,0,0,0
435,2018-01-03,Wednesday,3,1,2018,08:57,40.63042462,22.95273176,A,18024,0,0,0
436,2018-01-03,Wednesday,3,1,2018,08:57,40.63051232,22.95276793,A,28323,1,0,0
437,2018-01-03,Wednesday,3,1,2018,08:57,40.63634326,22.94616451,A,20548,1,0,0
438,2018-01-03,Wednesday,3,1,2018,08:57,40.63632921,22.9461398,A,20548,0,0,0
439,2018-01-03,Wednesday,3,1,2018,08:57,40.63049295,22.95268328,A,28323,1,0,0
440,2018-01-03,Wednesday,3,1,2018,08:58,40.63046652,22.95263827,A,28323,0,0,0
441,2018-01-03,Wednesday,3,1,2018,08:58,40.6361613,22.94579118,A,20548,0,0,0
442,2018-01-03,Wednesday,3,1,2018,08:58,40.63041469,22.95279323,A,18024,0,0,0
443,2018-01-03,Wednesday,3,1,2018,08:58,40.6362892,22.94605038,A,20548,1,0,0
444,2018-01-03,Wednesday,3,1,2018,08:58,40.63631621,22.94604114,A,20548,1,0,0
445,2018-01-03,Wednesday,3,1,2018,08:59,40.6362673,22.94605977,A,20548,1,0,0
446,2018-01-03,Wednesday,3,1,2018,08:59,40.63620539,22.94595555,A,20548,0,0,0
447,2018-01-03,Wednesday,3,1,2018,08:59,40.63616432,22.94599051,A,20548,0,0,0
448,2018-01-03,Wednesday,3,1,2018,08:59,40.63041303,22.95279226,A,18024,0,0,0
449,2018-01-03,Wednesday,3,1,2018,09:00,40.63047313,22.95262574,A,28323,1,0,0
450,2018-01-03,Wednesday,3,1,2018,09:00,40.63610983,22.9457378,A,20548,1,0,0
451,2018-01-03,Wednesday,3,1,2018,09:01,40.63609908,22.94586495,A,20548,1,0,0
452,2018-01-03,Wednesday,3,1,2018,09:13,40.63647853,22.94637446,A,20548,0,0,0
453,2018-01-03,Wednesday,3,1,2018,09:14,40.62881126,22.95113651,A,17742,0,0,0
454,2018-01-03,Wednesday,3,1,2018,09:15,40.62883631,22.95115269,A,17742,0,0,0
455,2018-01-03,Wednesday,3,1,2018,09:41,40.62689517,22.94957913,A,17254,0,0,0
456,2018-01-03,Wednesday,3,1,2018,11:00,40.62668399,22.95276667,A,17182,0,0,0
457,2018-01-03,Wednesday,3,1,2018,11:01,40.62674846,22.95286893,A,17182,0,0,0
458,2018-01-03,Wednesday,3,1,2018,11:02,40.62793263,22.95274534,A,87,1,0,0
459,2018-01-03,Wednesday,3,1,2018,11:02,40.62683882,22.95286127,A,17182,0,0,0
460,2018-01-03,Wednesday,3,1,2018,11:02,40.62800725,22.9529945,A,17361,0,0,0
461,2018-01-03,Wednesday,3,1,2018,11:03,40.62684526,22.95285931,A,17182,1,0,0
462,2018-01-03,Wednesday,3,1,2018,11:03,40.62689618,22.95287685,A,17182,0,0,0
463,2018-01-03,Wednesday,3,1,2018,11:04,40.62694866,22.95287476,A,17182,0,0,0
464,2018-01-03,Wednesday,3,1,2018,11:05,40.62807099,22.95307358,A,17361,0,0,0
465,2018-01-03,Wednesday,3,1,2018,11:05,40.62806564,22.9530517,A,17361,1,0,0
466,2018-01-03,Wednesday,3,1,2018,11:05,40.62804471,22.95299359,A,17361,1,0,0
467,2018-01-03,Wednesday,3,1,2018,11:05,40.62801455,22.95301213,A,17361,0,0,0
468,2018-01-03,Wednesday,3,1,2018,11:05,40.62699833,22.95288743,A,17182,0,0,0
469,2018-01-03,Wednesday,3,1,2018,11:05,40.62801455,22.95301213,A,17361,0,0,0
470,2018-01-03,Wednesday,3,1,2018,11:05,40.62801455,22.95301213,A,17361,0,0,0
471,2018-01-03,Wednesday,3,1,2018,11:06,40.62796365,22.95299163,A,17361,0,0,0
472,2018-01-03,Wednesday,3,1,2018,11:06,40.62696286,22.95281296,A,17182,1,0,0
473,2018-01-03,Wednesday,3,1,2018,11:06,40.62700494,22.95284049,A,17182,0,0,0
474,2018-01-03,Wednesday,3,1,2018,09:41,40.62730593,22.94981604,A,17322,0,0,0
475,2018-01-03,Wednesday,3,1,2018,09:39,40.62734413,22.94984214,A,17322,0,0,0
476,2018-01-03,Wednesday,3,1,2018,09:38,40.62746393,22.94988595,A,17322,0,0,0
477,2018-01-03,Wednesday,3,1,2018,09:37,40.62749409,22.95003622,A,17254,0,0,0
478,2018-01-03,Wednesday,3,1,2018,09:17,40.62885083,22.95112329,A,17742,1,0,0
479,2018-01-03,Wednesday,3,1,2018,09:18,40.62853711,22.95096885,A,17472,0,0,0
480,2018-01-03,Wednesday,3,1,2018,09:21,40.62854671,22.95095922,A,17472,0,0,0
481,2018-01-03,Wednesday,3,1,2018,09:24,40.62828598,22.95083126,A,17424,0,0,0
482,2018-01-03,Wednesday,3,1,2018,09:26,40.62828616,22.95084012,A,17424,0,0,0
483,2018-01-03,Wednesday,3,1,2018,09:26,40.63647218,22.94624606,A,20548,1,0,0
484,2018-01-03,Wednesday,3,1,2018,09:26,40.63645712,22.94630783,A,20548,1,0,0
485,2018-01-03,Wednesday,3,1,2018,09:27,40.62842077,22.95060496,A,17472,0,0,0
486,2018-01-03,Wednesday,3,1,2018,09:27,40.62842077,22.95060496,A,17472,0,0,0
487,2018-01-03,Wednesday,3,1,2018,09:27,40.63648288,22.94626379,A,20548,1,0,0
488,2018-01-03,Wednesday,3,1,2018,08:55,40.63666865,22.94651007,A,20548,1,0,0
489,2018-01-03,Wednesday,3,1,2018,09:28,40.62833277,22.95063554,A,17472,0,0,0
490,2018-01-03,Wednesday,3,1,2018,09:31,40.62778235,22.95046235,A,17254,1,0,0
491,2018-01-03,Wednesday,3,1,2018,09:31,40.62788038,22.95044172,A,17254,1,0,0
492,2018-01-03,Wednesday,3,1,2018,09:31,40.62775307,22.95039397,A,17254,0,0,0
493,2018-01-03,Wednesday,3,1,2018,09:31,40.62775307,22.95039397,A,17254,0,0,0
494,2018-01-03,Wednesday,3,1,2018,09:32,40.62772636,22.95030832,A,17254,0,0,0
495,2018-01-03,Wednesday,3,1,2018,09:33,40.62774739,22.95036181,A,17254,0,0,0
496,2018-01-03,Wednesday,3,1,2018,09:33,40.62745428,22.9500811,A,17254,0,0,0
497,2018-01-03,Wednesday,3,1,2018,09:34,40.62742074,22.95008883,A,17254,0,0,0
498,2018-01-03,Wednesday,3,1,2018,09:36,40.62734735,22.95013458,A,17254,0,0,0
499,2018-01-03,Wednesday,3,1,2018,09:36,40.62748819,22.95004739,A,17254,0,0,0
500,2018-01-03,Wednesday,3,1,2018,09:31,40.62781458,22.9505361,A,17254,1,0,0
501,2018-01-03,Wednesday,3,1,2018,08:54,40.63053939,22.95294755,A,18024,1,0,0
502,2018-01-03,Wednesday,3,1,2018,08:54,40.63080336,22.95281487,A,28323,0,0,0
503,2018-01-03,Wednesday,3,1,2018,08:53,40.63057887,22.95305251,A,18024,0,0,0
504,2018-01-03,Wednesday,3,1,2018,08:23,40.62901498,22.95308658,A,17622,0,0,0
505,2018-01-03,Wednesday,3,1,2018,08:23,40.62902852,22.95308416,A,17622,0,0,0
506,2018-01-03,Wednesday,3,1,2018,08:23,40.62908615,22.95304749,A,17622,0,0,0
507,2018-01-03,Wednesday,3,1,2018,08:25,40.63755415,22.94407799,A,20544,0,0,0
508,2018-01-03,Wednesday,3,1,2018,08:25,40.6290333,22.95307933,A,17622,0,0,0
509,2018-01-03,Wednesday,3,1,2018,08:25,40.6290333,22.95307933,A,17622,0,0,0
510,2018-01-03,Wednesday,3,1,2018,08:25,40.6290333,22.95307933,A,17622,0,0,0
511,2018-01-03,Wednesday,3,1,2018,08:25,40.6290333,22.95307933,A,17622,0,0,0
512,2018-01-03,Wednesday,3,1,2018,08:26,40.63757679,22.94414265,A,20544,0,0,0
513,2018-01-03,Wednesday,3,1,2018,08:26,40.63768364,22.94422606,A,20544,0,0,0
514,2018-01-03,Wednesday,3,1,2018,08:27,40.637732,22.94431703,A,20544,0,0,0
515,2018-01-03,Wednesday,3,1,2018,08:27,40.62901823,22.95314008,A,17622,0,0,0
516,2018-01-03,Wednesday,3,1,2018,08:27,40.63750452,22.94412916,A,20544,0,0,0
517,2018-01-03,Wednesday,3,1,2018,08:27,40.62905102,22.95312501,A,17622,0,0,0
518,2018-01-03,Wednesday,3,1,2018,08:29,40.62969771,22.95333512,A,18022,0,0,0
519,2018-01-03,Wednesday,3,1,2018,08:29,40.63767774,22.94422363,A,20544,0,0,0
520,2018-01-03,Wednesday,3,1,2018,08:29,40.63747409,22.9441173,A,20544,1,0,0
521,2018-01-03,Wednesday,3,1,2018,08:30,40.62952399,22.95329748,A,18022,1,0,0
522,2018-01-03,Wednesday,3,1,2018,08:30,40.63740108,22.94405023,A,20544,1,0,0
523,2018-01-03,Wednesday,3,1,2018,08:30,40.63725972,22.94391524,A,20544,1,0,0
524,2018-01-03,Wednesday,3,1,2018,08:30,40.63724902,22.9438416,A,20544,0,0,0
525,2018-01-03,Wednesday,3,1,2018,08:23,40.62900368,22.95309791,A,17622,0,0,0
526,2018-01-03,Wednesday,3,1,2018,08:23,40.62896295,22.9531063,A,17622,0,0,0
527,2018-01-03,Wednesday,3,1,2018,08:21,40.6286534,22.95311834,A,17622,0,0,0
528,2018-01-03,Wednesday,3,1,2018,08:20,40.62882389,22.95312965,A,17622,0,0,0
529,2018-01-03,Wednesday,3,1,2018,08:02,40.62680016,22.95281849,A,17182,0,0,0
530,2018-01-03,Wednesday,3,1,2018,08:04,40.62679788,22.95284486,A,17182,0,0,0
531,2018-01-03,Wednesday,3,1,2018,08:04,40.6268074,22.95284502,A,17182,0,0,0
532,2018-01-03,Wednesday,3,1,2018,08:04,40.62704951,22.95292729,A,17182,0,0,0
533,2018-01-03,Wednesday,3,1,2018,08:06,40.62680919,22.95286069,A,17182,0,0,0
534,2018-01-03,Wednesday,3,1,2018,08:07,40.62707699,22.95291767,A,17182,0,0,0
535,2018-01-03,Wednesday,3,1,2018,08:07,40.62677911,22.95285833,A,17182,0,0,0
536,2018-01-03,Wednesday,3,1,2018,08:07,40.62677911,22.95285833,A,17182,0,0,0
537,2018-01-03,Wednesday,3,1,2018,08:30,40.63727305,22.94386379,A,20544,0,0,0
538,2018-01-03,Wednesday,3,1,2018,08:07,40.62677911,22.95285833,A,17182,0,0,0
539,2018-01-03,Wednesday,3,1,2018,08:08,40.62694895,22.95285867,A,17182,0,0,0
540,2018-01-03,Wednesday,3,1,2018,08:09,40.62684168,22.95282329,A,17182,0,0,0
541,2018-01-03,Wednesday,3,1,2018,08:12,40.62765596,22.95307751,A,17361,0,0,0
542,2018-01-03,Wednesday,3,1,2018,08:13,40.62767039,22.95302086,A,17361,0,0,0
543,2018-01-03,Wednesday,3,1,2018,08:14,40.62773856,22.95294982,A,17361,0,0,0
544,2018-01-03,Wednesday,3,1,2018,08:15,40.62774486,22.95301371,A,17361,0,0,0
545,2018-01-03,Wednesday,3,1,2018,08:16,40.62787164,22.95311593,A,17361,0,0,0
546,2018-01-03,Wednesday,3,1,2018,08:17,40.62803507,22.95286464,A,87,0,0,0
547,2018-01-03,Wednesday,3,1,2018,08:18,40.62811962,22.95311071,A,17361,1,0,0
548,2018-01-03,Wednesday,3,1,2018,08:18,40.62811026,22.95310975,A,17361,0,0,0
549,2018-01-03,Wednesday,3,1,2018,08:07,40.62677911,22.95285833,A,17182,0,0,0
550,2018-01-03,Wednesday,3,1,2018,11:07,40.62704452,22.95288119,A,17182,0,0,0
551,2018-01-03,Wednesday,3,1,2018,08:30,40.62984854,22.95329336,A,18022,0,0,0
552,2018-01-03,Wednesday,3,1,2018,08:32,40.63764876,22.94407059,A,20672,0,0,0
553,2018-01-03,Wednesday,3,1,2018,08:47,40.63630097,22.94595288,A,20548,0,0,0
554,2018-01-03,Wednesday,3,1,2018,08:47,40.63735877,22.94542821,A,20783,0,0,0
555,2018-01-03,Wednesday,3,1,2018,08:47,40.63730002,22.94555029,A,20783,0,0,0
556,2018-01-03,Wednesday,3,1,2018,08:48,40.6307596,22.95289051,A,28323,0,0,0
557,2018-01-03,Wednesday,3,1,2018,08:48,40.63063992,22.95297171,A,18024,0,0,0
558,2018-01-03,Wednesday,3,1,2018,08:48,40.63065907,22.95296343,A,18024,0,0,0
559,2018-01-03,Wednesday,3,1,2018,08:48,40.63065907,22.95296343,A,18024,0,0,0
560,2018-01-03,Wednesday,3,1,2018,08:49,40.63713558,22.94561286,A,20541,1,0,0
561,2018-01-03,Wednesday,3,1,2018,08:49,40.63626028,22.94607536,A,20548,0,0,0
